"name" "chrom" "strand" "txStart" "txEnd" "cdsStart" "cdsEnd" "name2" "width"
"NM_006015" "chr1" "+" 27022521 27108601 27022894 27107247 "ARID1A" 86080
"NM_001346813" "chr6" "+" 157098988 157531913 157099063 157529025 "ARID1B" 432925
"NM_152641" "chr12" "+" 46123619 46301819 46123619 46298861 "ARID2" 178200
"NM_005224" "chr19" "+" 926036 972803 929528 972065 "ARID3A" 46767
"NM_001307939" "chr15" "+" 74833517 74890472 74836277 74888115 "ARID3B" 56955
"NM_001017363" "chr9" "-" 34621454 34628011 34621454 34628011 "ARID3C" 6557
"NM_023000" "chr14" "+" 58765221 58840451 58766572 58838707 "ARID4A" 75230
"NR_135074" "chr1" "-" 235330209 235491534 235491534 235491534 "ARID4B" 161325
"NM_001319085" "chr2" "+" 97202455 97218375 97202563 97218050 "ARID5A" 15920
"NM_032199" "chr10" "+" 63661012 63856707 63661468 63852789 "ARID5B" 195695
"NM_005744" "chr15" "+" 72766666 72878896 72766980 72875633 "ARIH1" 112230
"NM_001317334" "chr3" "+" 48956252 49022971 49004596 49020703 "ARIH2" 66719
"NM_001123040" "chr3" "-" 48955220 48956818 48955709 48956582 "ARIH2OS" 1598
"NM_001301068" "chr12" "-" 101786897 101801598 101789417 101801423 "ARL1" 14701
"NM_173664" "chr5" "+" 175792470 175800503 175792566 175798898 "ARL10" 8033
"NM_138450" "chr13" "+" 50202434 50208008 50204583 50205174 "ARL11" 5574
"NM_001162491" "chrX" "+" 100224696 100245820 100228678 100245577 "ARL13A" 21124
"NR_033427" "chr3" "+" 93698982 93774522 93774522 93774522 "ARL13B" 75540
"NM_025047" "chr3" "+" 160394947 160396235 160395134 160395713 "ARL14" 1288
"NM_152316" "chr11" "+" 30344645 30359770 30352495 30358342 "ARL14EP" 15125
"NM_001195581" "chr5" "+" 115387162 115394827 115387162 115394644 "ARL14EPL" 7665
"NM_019087" "chr5" "-" 53180613 53606403 53182390 53606309 "ARL15" 425790
"NM_001329608" "chr17" "-" 79648194 79650954 79648737 79649272 "ARL16" 2760
"NM_001288812" "chr17" "-" 44586046 44657088 44594480 44653688 "ARL17A" 71042
"NM_001103154" "chr17_ctg5_hap1" "+" 391611 454187 394982 454187 "ARL17B" 62576
"NM_001667" "chr11" "+" 64781584 64789657 64781679 64789327 "ARL2" 8073
"NM_012106" "chr16" "+" 57279037 57287545 57279279 57286179 "ARL2BP" 8508
"NR_037650" "chr11" "+" 64781584 64808044 64808044 64808044 "ARL2-SNX15" 26460
"NM_004311" "chr10" "-" 104433483 104474190 104436650 104474032 "ARL3" 40707
"NM_212460" "chr7" "+" 12726451 12730558 12727879 12728482 "ARL4A" 4107
"NM_001282431" "chr2" "-" 235401685 235405697 235404449 235405230 "ARL4C" 4012
"NM_001661" "chr17" "+" 41476352 41478504 41477100 41477706 "ARL4D" 2152
"NM_012097" "chr2" "-" 152657479 152685009 152659789 152684690 "ARL5A" 27530
"NM_178815" "chr10" "+" 18948312 18966940 18948566 18964145 "ARL5B" 18628
"NM_001143968" "chr17" "-" 37313146 37322414 37313146 37322013 "ARL5C" 9268
"NR_103511" "chr3" "+" 97483364 97520086 97520086 97520086 "ARL6" 36722
"NM_015161" "chr16" "-" 18802988 18813000 18804573 18812788 "ARL6IP1" 10012
"NR_103512" "chr12" "+" 123464606 123467460 123467460 123467460 "ARL6IP4" 2854
"NM_006407" "chr3" "+" 69134089 69155239 69134198 69153787 "ARL6IP5" 21150
"NM_152522" "chr2" "+" 153574406 153617767 153575138 153616354 "ARL6IP6" 43361
"NM_001256129" "chr1" "-" 202102531 202113871 202103643 202113700 "ARL8A" 11340
"NM_018184" "chr3" "+" 5163929 5222601 5164150 5220398 "ARL8B" 58672
"NM_206919" "chr4" "+" 57371374 57390058 57377497 57390042 "ARL9" 18684
"NM_001286702" "chr8" "-" 66514690 66546452 66516628 66539517 "ARMC1" 31762
"NM_001161009" "chr7" "+" 102715327 102740210 102715719 102739000 "ARMC10" 24883
"NM_001286574" "chr6" "+" 35704808 35716690 35704885 35716647 "ARMC12" 11882
"NM_001286609" "chr6" "+" 109169618 109295675 109197377 109294717 "ARMC2" 126057
"NR_104137" "chr6" "-" 109229342 109245306 109245306 109245306 "ARMC2-AS1" 15964
"NM_001282747" "chr10" "+" 23216952 23327452 23257291 23326408 "ARMC3" 110500
"NM_018076" "chr10" "-" 28101092 28287979 28101440 28284071 "ARMC4" 186887
"NR_138082" "chr10" "+" 27547690 27623984 27623984 27623984 "ARMC4P1" 76294
"NM_001288767" "chr16" "+" 31469593 31478488 31469717 31478210 "ARMC5" 8895
"NM_001199196" "chr19" "+" 19144386 19168987 19145018 19168437 "ARMC6" 24601
"NM_001304271" "chr17" "+" 73106046 73126360 73106383 73124912 "ARMC7" 20314
"NM_001267041" "chr3" "+" 137906089 138017228 137906396 138014734 "ARMC8" 111139
"NM_001271466" "chr2" "+" 232070912 232240590 232070951 232236246 "ARMC9" 169678
"NM_016608" "chrX" "+" 100805513 100809675 100807913 100809275 "ARMCX1" 4162
"NM_001282231" "chrX" "-" 100910267 100914876 100910675 100912574 "ARMCX2" 4609
"NM_016607" "chrX" "+" 100878119 100882831 100879969 100881109 "ARMCX3" 4712
"NR_028407" "chrX" "+" 100673250 100790975 100790975 100790975 "ARMCX4" 117725
"NM_001168479" "chrX" "+" 101854095 101859085 101857069 101858746 "ARMCX5" 4990
"NM_001199818" "chrX" "+" 101854275 101972661 101969797 101972314 "ARMCX5-GPRASP2" 118386
"NM_019007" "chrX" "-" 100870107 100872991 100870707 100871610 "ARMCX6" 2884
"NM_001099667" "chr10" "+" 124214178 124216868 124214243 124216449 "ARMS2" 2690
"NM_001286562" "chr6" "+" 151773392 151791234 151779672 151790245 "ARMT1" 17842
"NM_178427" "chr1" "-" 150782180 150849244 150784496 150849043 "ARNT" 67064
"NM_014862" "chr15" "+" 80696691 80890277 80696857 80886039 "ARNT2" 193586
"NM_001178" "chr11" "+" 13299273 13408812 13375855 13408303 "ARNTL" 109539
"NM_001248002" "chr12" "+" 27485786 27578746 27486005 27573465 "ARNTL2" 92960
"NR_109975" "chr12" "-" 27542721 27599567 27599567 27599567 "ARNTL2-AS1" 56846
"NM_001190996" "chr7" "+" 98923495 98963885 98931016 98963552 "ARPC1A" 40390
"NM_005720" "chr7" "+" 98972297 98992404 98983337 98992112 "ARPC1B" 20107
"NM_152862" "chr2" "+" 219081816 219119071 219082193 219118638 "ARPC2" 37255
"NM_001287222" "chr12" "-" 110872694 110888216 110872959 110888065 "ARPC3" 15522
"NM_001024960" "chr3" "+" 9834178 9848789 9843380 9847899 "ARPC4" 14611
"NM_001198793" "chr3" "+" 9834231 9878040 9834805 9876505 "ARPC4-TTLL3" 43809
"NM_005717" "chr1" "-" 183595327 183605076 183596666 183604794 "ARPC5" 9749
"NM_030978" "chr9" "+" 127624396 127640012 127631569 127639219 "ARPC5L" 15616
"NM_182616" "chr15" "-" 90439763 90456222 90445026 90456067 "ARPIN" 16459
"NM_001306191" "chr15" "-" 52839241 52861643 52844130 52861089 "ARPP19" 22402
"NM_001267617" "chr3" "+" 35682509 35835988 35723243 35835450 "ARPP21" 153479
"NM_004312" "chrX" "+" 69488184 69501690 69489235 69501616 "ARR3" 13506
"NM_004041" "chr11" "-" 74971165 75062875 74977206 75062651 "ARRB1" 91710
"NM_001257329" "chr17" "+" 4613788 4624795 4614016 4623923 "ARRB2" 11007
"NM_001317968" "chr9" "+" 140500091 140509812 140500169 140509544 "ARRDC1" 9721
"NR_122035" "chr9" "-" 140509783 140513347 140513347 140513347 "ARRDC1-AS1" 3564
"NM_001025604" "chr19" "+" 18111940 18124911 18112123 18123775 "ARRDC2" 12971
"NM_001329672" "chr5" "-" 90664448 90679190 90667216 90670948 "ARRDC3" 14742
"NR_027435" "chr5" "+" 90676163 90716532 90716532 90716532 "ARRDC3-AS1" 40369
"NM_183376" "chr15" "+" 98503932 98517068 98504091 98514417 "ARRDC4" 13136
"NM_001080523" "chr19" "-" 4890448 4902879 4891057 4902879 "ARRDC5" 12431
"NM_000487" "chr22" "-" 51061181 51066601 51063572 51066207 "ARSA" 5420
"NM_000046" "chr5" "-" 78073036 78282357 78076219 78281071 "ARSB" 209321
"NM_001669" "chrX" "-" 2822010 2847416 2825311 2847316 "ARSD" 25406
"NR_144459" "chrX" "+" 2822944 2824163 2824163 2824163 "ARSD-AS1" 1219
"NM_001282631" "chrX" "-" 2852672 2886351 2852872 2886196 "ARSE" 33679
"NM_001201538" "chrX" "+" 2958274 3030770 2986141 3030597 "ARSF" 72496
"NM_014960" "chr17" "+" 66255322 66417000 66303634 66416604 "ARSG" 161678
"NM_001011719" "chrX" "+" 2924653 2951426 2924653 2951426 "ARSH" 26773
"NM_001012301" "chr5" "-" 149675901 149682525 149676776 149681936 "ARSI" 6624
"NM_024590" "chr4" "-" 114821439 114900878 114823429 114899990 "ARSJ" 79439
"NM_198150" "chr5" "+" 94890824 94940806 94890982 94939230 "ARSK" 49982
"NM_004314" "chr11" "+" 3666360 3685646 3680443 3685419 "ART1" 19286
"NM_001130017" "chr4" "+" 76932332 77033955 76997042 77033672 "ART3" 101623
"NM_021071" "chr12" "-" 14982244 14996413 14982304 14996047 "ART4" 14169
"NR_123732" "chr11" "-" 3659735 3663546 3663546 3663546 "ART5" 3811
"NM_001136215" "chr1" "+" 44398991 44402912 44401328 44402437 "ARTN" 3921
"NM_022786" "chr1" "+" 231114822 231136479 231114851 231133009 "ARV1" 21657
"NM_001670" "chr22" "-" 19957401 20004309 19958750 19978317 "ARVCF" 46908
"NM_139058" "chrX" "-" 25021812 25034065 25022786 25033854 "ARX" 12253
"NM_020682" "chr10" "+" 104629209 104661655 104629349 104660457 "AS3MT" 32446
"NM_001127505" "chr8" "-" 17913807 17942507 17915042 17942310 "ASAH1" 28700
"NM_001143974" "chr10" "-" 51946999 52008370 51947074 52008370 "ASAH2" 61371
"NM_001079516" "chr10" "+" 52499447 52516946 52502684 52514500 "ASAH2B" 17499
"NM_018482" "chr8" "-" 131064350 131455906 131066976 131414189 "ASAP1" 391556
"NR_002765" "chr8" "-" 131307600 131308779 131308779 131308779 "ASAP1-IT1" 1179
"NR_045385" "chr8" "-" 131094983 131097014 131097014 131097014 "ASAP1-IT2" 2031
"NM_003887" "chr2" "+" 9346893 9545812 9347233 9543456 "ASAP2" 198919
"NM_001143778" "chr1" "-" 23755055 23810750 23756348 23810626 "ASAP3" 55695
"NM_001330196" "chr2" "+" 239335568 239360891 239335711 239355152 "ASB1" 25323
"NM_080871" "chr7" "-" 150872784 150884919 150873198 150884809 "ASB10" 12135
"NM_001201583" "chrX" "-" 15299830 15333746 15301626 15333727 "ASB11" 33916
"NM_130388" "chrX" "-" 63444071 63450511 63444214 63445530 "ASB12" 6440
"NR_037164" "chr10" "-" 5680819 5708558 5708558 5708558 "ASB13" 27739
"NM_001142733" "chr3" "-" 57302378 57326710 57310577 57326061 "ASB14" 24332
"NM_001290258" "chr7" "+" 123241920 123277934 123254556 123277035 "ASB15" 36014
"NM_080863" "chr17" "+" 42248073 42256451 42248157 42255758 "ASB16" 8378
"NR_049729" "chr17" "-" 42253341 42264085 42264085 42264085 "ASB16-AS1" 10744
"NM_080868" "chr1" "-" 76384557 76398116 76384636 76397976 "ASB17" 13559
"NM_212556" "chr2" "-" 237103514 237172988 237103514 237172988 "ASB18" 69474
"NM_001202429" "chr14" "-" 94400498 94443076 94401001 94430885 "ASB2" 42578
"NM_016115" "chr2" "-" 53897116 54014146 53897639 53992709 "ASB3" 117030
"NM_016116" "chr7" "+" 95115212 95169543 95115283 95167071 "ASB4" 54331
"NM_080874" "chr4" "-" 177134825 177190373 177136750 177190259 "ASB5" 55548
"NM_177999" "chr9" "-" 132396882 132404448 132400631 132404278 "ASB6" 7566
"NM_198243" "chr15" "+" 101142754 101191904 101152421 101188667 "ASB7" 49150
"NM_001319298" "chr12" "-" 48541570 48551378 48543148 48545034 "ASB8" 9808
"NM_001168531" "chrX" "-" 15262108 15288589 15266836 15287996 "ASB9" 26481
"NR_033769" "chr15" "+" 93338713 93340338 93340338 93340338 "ASB9P1" 1625
"NR_045564" "chr10" "-" 73855789 73976892 73976892 73976892 "ASCC1" 121103
"NM_032204" "chr22" "-" 30184596 30234293 30185001 30228314 "ASCC2" 49697
"NM_006828" "chr6" "-" 100956070 101329248 100957261 101315873 "ASCC3" 373178
"NM_004316" "chr12" "+" 103351451 103354294 103352022 103352733 "ASCL1" 2843
"NM_005170" "chr11" "-" 2289727 2292182 2290980 2291562 "ASCL2" 2455
"NM_020646" "chr11" "-" 8959118 8964580 8959162 8959708 "ASCL3" 5462
"NM_203436" "chr12" "+" 108168161 108170421 108168992 108169514 "ASCL4" 2260
"NM_001270601" "chr1" "-" 201083080 201084500 201083879 201084500 "ASCL5" 1420
"NM_014034" "chr6" "+" 119215240 119230335 119215577 119228779 "ASF1A" 15095
"NM_018154" "chr19" "-" 14230320 14247440 14231270 14247268 "ASF1B" 17120
"NM_001197216" "chr17" "-" 7076750 7082883 7076977 7081882 "ASGR1" 6133
"NM_001181" "chr17" "-" 7004640 7018130 7004893 7017559 "ASGR2" 13490
"NM_018489" "chr1" "-" 155305051 155532324 155307450 155491310 "ASH1L" 227273
"NR_027023" "chr1" "+" 155531771 155533735 155533735 155533735 "ASH1L-AS1" 1964
"NM_001282272" "chr8" "+" 37963010 37997598 37967912 37996589 "ASH2L" 34588
"NM_001095" "chr12" "+" 50451419 50477405 50452549 50475432 "ASIC1" 25986
"NM_001094" "chr17" "-" 31340105 32483825 31340982 32483551 "ASIC2" 1143720
"NM_020321" "chr7" "+" 150745378 150749843 150745972 150749773 "ASIC3" 4465
"NM_182847" "chr2" "+" 220378891 220403494 220379065 220402768 "ASIC4" 24603
"NM_017419" "chr4" "-" 156750880 156787425 156751007 156787378 "ASIC5" 36545
"NM_001672" "chr20" "+" 32848170 32857148 32848180 32856973 "ASIP" 8978
"NM_000048" "chr7" "+" 65540775 65558329 65541068 65557899 "ASL" 17554
"NM_004043" "chrX" "+" 1714347 1761974 1734092 1761907 "ASMT" 47627
"NM_001173473" "chrX" "-" 1522031 1572655 1522161 1561129 "ASMTL" 50624
"NR_026711" "chrX" "+" 1519423 1534314 1534314 1534314 "ASMTL-AS1" 14891
"NM_004317" "chr19" "+" 12848272 12859138 12848319 12858918 "ASNA1" 10866
"NM_001178075" "chr7" "-" 97481428 97501854 97481570 97498405 "ASNS" 20426
"NM_019048" "chr2" "+" 190526124 190535557 190530858 190535452 "ASNSD1" 9433
"NM_001128085" "chr17" "+" 3377403 3402700 3379453 3402382 "ASPA" 25297
"NM_001024656" "chr19" "-" 51014856 51017947 51014986 51017766 "ASPDH" 3091
"NM_001080464" "chr14" "+" 104552022 104579046 104552107 104578881 "ASPG" 27024
"NM_004318" "chr8" "-" 62413114 62627199 62415917 62626930 "ASPH" 214085
"NM_181718" "chr16" "+" 29912146 29917377 29912292 29917218 "ASPHD1" 5231
"NM_020437" "chr22" "+" 26825279 26840978 26829581 26839172 "ASPHD2" 15699
"NM_001206846" "chr1" "-" 197053256 197115824 197053453 197115567 "ASPM" 62568
"NM_017680" "chr9" "-" 95218488 95244844 95219569 95237179 "ASPN" 26356
"NM_152792" "chr2" "-" 70187223 70189397 70187788 70188820 "ASPRV1" 2174
"NM_001330528" "chr17" "+" 79935421 79975282 79941502 79975198 "ASPSCR1" 39861
"NR_136149" "chr10" "-" 129855995 129860689 129860689 129860689 "AS-PTPRE" 4694
"NM_001083926" "chr11" "+" 62104773 62160887 62105449 62159756 "ASRGL1" 56114
"NM_054012" "chr9" "+" 133320093 133376661 133327615 133376408 "ASS1" 56568
"NM_001288950" "chr3" "-" 130732716 130745698 130732900 130744150 "ASTE1" 12982
"NM_001002036" "chr2" "-" 96789588 96804175 96789588 96804175 "ASTL" 14587
"NM_001286164" "chr1" "-" 176826440 177134040 176826746 177133812 "ASTN1" 307600
"NM_014010" "chr9" "-" 119187503 120177317 119188129 120177216 "ASTN2" 989814
"NR_033973" "chr9" "+" 119266561 119324572 119324572 119324572 "ASTN2-AS1" 58011
"NM_018164" "chr12" "-" 27058111 27091254 27058429 27089736 "ASUN" 33143
"NM_015338" "chr20" "+" 30946146 31027122 30946578 31025141 "ASXL1" 80976
"NM_018263" "chr2" "-" 25962252 26101312 25964897 26101091 "ASXL2" 139060
"NM_030632" "chr18" "+" 31158540 31331158 31158595 31326559 "ASXL3" 172618
"NM_001301821" "chr7" "-" 117003275 117067577 117003649 117067514 "ASZ1" 64302
"NM_001321968" "chr10" "-" 89511268 89577988 89514443 89574356 "ATAD1" 66720
"NM_014109" "chr8" "-" 124332090 124408705 124333373 124408597 "ATAD2" 76615
"NM_001242338" "chr2" "-" 23971533 24149984 23974915 24149640 "ATAD2B" 178451
"NM_001170535" "chr1" "+" 1447522 1470067 1447648 1469452 "ATAD3A" 22545
"NM_031921" "chr1" "+" 1407134 1431584 1407264 1431197 "ATAD3B" 24450
"NM_001039211" "chr1" "+" 1385068 1405538 1386063 1403910 "ATAD3C" 20470
"NM_024857" "chr17" "+" 29158987 29222883 29159365 29221931 "ATAD5" 63896
"NR_033823" "chr6_mcf_hap5" "+" 1976474 1996458 1996458 1996458 "ATAT1" 19984
"NM_033064" "chr19" "+" 3880617 3928080 3885765 3924590 "ATCAY" 47463
"NM_001288736" "chr10" "-" 123499935 123688316 123503194 123687946 "ATE1" 188381
"NR_120495" "chr10" "+" 123687826 123711480 123711480 123711480 "ATE1-AS1" 23654
"NM_005171" "chr12" "+" 51157788 51214943 51173928 51213562 "ATF1" 57155
"NR_045772" "chr2" "-" 175936977 176032934 176032934 176032934 "ATF2" 95957
"NM_001030287" "chr1" "+" 212738675 212794119 212788363 212792897 "ATF3" 55444
"NM_001675" "chr22" "+" 39916563 39918691 39917450 39918607 "ATF4" 2128
"NM_012068" "chr19" "+" 50431958 50437193 50434107 50436349 "ATF5" 5235
"NM_007348" "chr1" "+" 161736033 161933860 161736150 161928444 "ATF6" 197827
"NM_004381" "chr6" "-" 32083044 32096017 32083515 32095984 "ATF6B" 12973
"NR_073163" "chr12" "-" 53901639 54020199 54020199 54020199 "ATF7" 118560
"NM_001286514" "chr12" "+" 14518565 14655869 14576849 14651007 "ATF7IP" 137304
"NM_001256160" "chr16" "+" 10479911 10577495 10524477 10575756 "ATF7IP2" 97584
"NM_031482" "chr5" "+" 81267843 81551216 81283389 81549244 "ATG10" 283373
"NM_001098673" "chr12" "+" 52463757 52471279 52467434 52470974 "ATG101" 7522
"NR_033362" "chr5" "-" 115163893 115177548 115177548 115177548 "ATG12" 13655
"NM_014741" "chr11" "+" 46638825 46697568 46665841 46693882 "ATG13" 58743
"NM_014924" "chr14" "-" 55833108 55878576 55836336 55878540 "ATG14" 45468
"NM_198890" "chr2" "+" 234160216 234204320 234160473 234202996 "ATG16L1" 44104
"NM_001318766" "chr11" "+" 72525450 72540680 72532712 72540435 "ATG16L2" 15230
"NM_015104" "chr11" "-" 64662003 64684722 64662444 64684607 "ATG2A" 22719
"NM_018036" "chr14" "-" 96745538 96829738 96752091 96829313 "ATG2B" 84200
"NM_022488" "chr3" "-" 112251353 112280810 112251545 112280375 "ATG3" 29457
"NM_001321287" "chrX" "+" 107334896 107397901 107374527 107396942 "ATG4A" 63005
"NM_178326" "chr2" "+" 242577026 242613271 242577129 242611620 "ATG4B" 36245
"NM_032852" "chr1" "+" 63249776 63330941 63269457 63329830 "ATG4C" 81165
"NM_001281504" "chr19" "+" 10654569 10664099 10655412 10663743 "ATG4D" 9530
"NM_001286107" "chr6" "-" 106632351 106773695 106634414 106763977 "ATG5" 141344
"NM_001136031" "chr3" "+" 11314009 11599139 11340169 11596317 "ATG7" 285130
"NM_001077198" "chr2" "-" 220084101 220094410 220085168 220092746 "ATG9A" 10309
"NR_073169" "chr7" "-" 150709296 150721586 150721586 150721586 "ATG9B" 12290
"NM_004044" "chr2" "+" 216176678 216214496 216176865 216214378 "ATIC" 37818
"NM_001127713" "chr14" "+" 50999799 51099784 51026983 51099057 "ATL1" 99985
"NM_001330462" "chr2" "-" 38521098 38605726 38523624 38605266 "ATL2" 84628
"NM_001290048" "chr11" "-" 63391553 63439446 63396790 63426716 "ATL3" 47893
"NM_000051" "chr11" "+" 108093558 108239826 108098351 108236235 "ATM" 146268
"NM_015251" "chr16" "+" 81069457 81080951 81069475 81078575 "ATMIN" 11494
"NM_001007026" "chr12" "+" 7033625 7051484 7043164 7050943 "ATN1" 17859
"NM_005172" "chr4" "+" 94750077 94751142 94750077 94751142 "ATOH1" 1065
"NM_145178" "chr10" "-" 69990351 69991870 69990975 69991434 "ATOH7" 1519
"NM_032827" "chr2" "+" 85980908 86018506 85981312 86014013 "ATOH8" 37598
"NM_004045" "chr5" "-" 151122382 151138210 151125885 151138112 "ATOX1" 15828
"NM_024490" "chr15" "-" 25923859 26108349 25924487 26108243 "ATP10A" 184490
"NM_025153" "chr5" "-" 159990126 160279219 159992459 160115081 "ATP10B" 289093
"NM_020453" "chr4" "+" 47487409 47595503 47514557 47593398 "ATP10D" 108094
"NM_015205" "chr13" "+" 113344642 113541482 113344730 113532608 "ATP11A" 196840
"NR_046661" "chr13" "-" 113399762 113409045 113409045 113409045 "ATP11A-AS1" 9283
"NM_207440" "chr13" "+" 113301357 113338811 113333693 113337694 "ATP11AUN" 37454
"NM_014616" "chr3" "+" 182511290 182639421 182511547 182635892 "ATP11B" 128131
"NM_001010986" "chrX" "-" 138808504 138914447 138811058 138914348 "ATP11C" 105943
"NM_001185085" "chr13" "+" 25254548 25285923 25254881 25285660 "ATP12A" 31375
"NM_020410" "chr19" "-" 19756009 19774503 19756230 19774475 "ATP13A1" 18494
"NM_022089" "chr1" "-" 17312452 17338467 17312715 17338233 "ATP13A2" 26015
"NM_024524" "chr3" "-" 194123402 194188968 194126647 194182919 "ATP13A3" 65566
"NM_032279" "chr3" "-" 193116755 193272911 193120440 193272588 "ATP13A4" 156156
"NR_121666" "chr3" "+" 193271001 193273373 193273373 193273373 "ATP13A4-AS1" 2372
"NM_198505" "chr3" "-" 192992830 193096514 192992830 193096514 "ATP13A5" 103684
"NR_046758" "chr3" "+" 193025032 193032310 193032310 193032310 "ATP13A5-AS1" 7278
"NM_000701" "chr1" "+" 116915794 116947396 116916133 116947066 "ATP1A1" 31602
"NR_027646" "chr1" "-" 116935486 116961244 116961244 116961244 "ATP1A1-AS1" 25758
"NM_000702" "chr1" "+" 160085519 160113374 160085651 160111112 "ATP1A2" 27855
"NM_152296" "chr19" "-" 42470733 42498428 42471088 42498228 "ATP1A3" 27695
"NM_144699" "chr1" "+" 160121351 160156767 160121830 160156489 "ATP1A4" 35416
"NM_001677" "chr1" "+" 169075946 169101960 169076067 169100793 "ATP1B1" 26014
"NM_001303263" "chr17" "+" 7549944 7561089 7557163 7559213 "ATP1B2" 11145
"NM_001679" "chr3" "+" 141595433 141645390 141595643 141644543 "ATP1B3" 49957
"NM_001142447" "chrX" "+" 119495939 119517104 119496023 119513489 "ATP1B4" 21165
"NM_001320408" "chr12" "+" 58335286 58351052 58335680 58350673 "ATP23" 15766
"NM_004320" "chr16" "+" 28889808 28915830 28889992 28915025 "ATP2A1" 26022
"NR_046287" "chr16" "-" 28890277 28891242 28891242 28891242 "ATP2A1-AS1" 965
"NM_170665" "chr12" "+" 110719031 110788897 110719594 110784275 "ATP2A2" 69866
"NM_174955" "chr17" "-" 3827162 3867758 3828671 3867585 "ATP2A3" 40596
"NM_001682" "chr12" "-" 89981825 90049844 89984760 90049663 "ATP2B1" 68019
"NM_001330611" "chr3" "-" 10365706 10547374 10373713 10491227 "ATP2B2" 181668
"NR_046766" "chr3" "-" 10667700 10668492 10668492 10668492 "ATP2B2-IT2" 792
